COUNTRY_ISO_CODE_2,CUSTOMS_OFFICE_NAME,CUSTOMS_PROVINCE_NAME,DECLARATION_DATE,DECLARATION_NUMBER,EXCHANGE_RATE,EXPORTER_ADDRESS_EN,EXPORTER_ADDRESS_VN,EXPORTER_ID,EXPORTER_NAME_EN,EXPORTER_NAME_VN,EXPORTER_PHONE,EXPORTER_POSTAL_CODE,EXPORT_TAX_RATE,FOREIGN_CURRENCY,HS_CODE,HS_CODE_2,HS_CODE_4,IMPORTER_ADDRESS,IMPORTER_COUNTRY,IMPORTER_NAME,INCOTERMS,PAYMENT_METHOD,PRODUCT_DESC_EN,PRODUCT_DESC_VN,QTY,_id,TOTAL_PRICE_IN_FOREIGN_CURRENCY,TOTAL_PRICE_IN_USD,TRANS_TYPE_CODE,TRANS_TYPE_NAME,TYPE_OF_EXPORT,UNIT,UNIT_PRICE_IN_FOREIGN_CURRENCY,UNIT_PRICE_IN_USD,HS_CODE_DESCRIPTION,EXPORTER_NAME_EN_extracted_info,EXPORTER_NAME_EN_manufacturer
NL,HQVINHPHUC,PHU-THO,2025-08-01T00:00:00Z,307631373030,25960.0,BA THIEN INDUSTRIAL PARK BA HIEN TOWN BINH XUYEN DISTRICT VINH PHUC PROVINCE VIETNAM,"KHU CÔNG NGHIỆP BÁ THIỆN, XÃ BÌNH TUYỀN, TỈNH PHÚ THỌ, VIỆT NAM",2500288887,COMPAL VIETNAM CO LIMITED,CÔNG TY TNHH COMPAL ( VIỆT NAM ),2113598888,,0.0,USD,85176299,85,8517,NO. 581 RUIGUANG RD NEIHU DISTRICT. TAIPEI TAIWAN TW,NETHERLANDS,COMPAL ELECTRONICS INC,FCA,OA,"91DJW7G0021#&AMP;SMART WATCHES,( INCLUDES: CABLE,MANUAL), PN:91DJW7G0021 , NEW GOODS 100%#&AMP;VN","91DJW7G0021#&ĐỒNG HỒ THÔNG MINH,( GỒM: CÁP,SÁCH HƯỚNG DẪN), PN:91DJW7G0021 , HÀNG MỚI 100%#&VN",240,34bb47f8-1c0b-492e-96ff-a10954a3b9f4,39991.2,39991.2,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,166.63,166.63,OTHER,,
HK,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307633867130,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) HK,HONG KONG,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73393#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A C9300-48T-A0LN,100~240V/350W;STT 19,197/GPXNK-BCY#&AMP;VN","P73393#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0LN,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",2,97ed7441-f8fe-44cb-95bc-e57cee40b64b,1529.9872,1529.9872,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,764.9936,764.9936,OTHER,Cisco C9300-48T-A,Cisco
MX,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631373250,25960.0,LOT E QUANG CHAU INDUSTRIAL PARK QUANG CHAU COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ E, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400801174,LUXSHARE ICT VIETNAM LIMITED,CÔNG TY TNHH LUXSHARE - ICT ( VIỆT NAM ),2413634635,,0.0,USD,85176299,85,8517,SUITE 1621 16/F. OCEAN CENTRE HARBOUR CITY 5 CANTON ROAD TSIM SHA TSUI KOWLOON HK,MEXICO,LUXSHARE PRECISION LIMITED,EXW,KC,"1LA5B00226M-AM#&AMP;SMART WATCHES APPLE WATCH (ONE SET INCLUDES: 1 WATCH FACE, 1 CHARGER, WIRELESS CHARGER, AND 1 SET OF LEATHER WATCH STRAP.), MWWL3AM/A (A2999), 1LA5B00226M-AM#&AMP;VN","1LA5B00226M-AM#&ĐỒNG HỒ THÔNG MINH APPLE WATCH (MỘT BỘ GỒM: 1 MẶT ĐỒNG HỒ, 1 SẠC KHÔNG DÂY VÀ 1 BỘ DÂY ĐEO ĐỒNG HỒ.), MWWL3AM/A (A2999), 1LA5B00226M-AM#&VN",6,6ebf3582-0c10-40bc-aeaf-15e548ab1c33,1159.44,1159.44,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),SET,193.24,193.24,OTHER,Apple Watch MWWL3AM/A,Apple
KR,HQVINHPHUC,PHU-THO,2025-08-01T00:00:00Z,307631534620,25960.0,LOT CN13 KHAI QUANG INDUSTRIAL PARK KHAI QUANG WARD VINH YEN CITY VINH PHUC PROVINCE VIETNAM,"LÔ CN13, KCN KHAI QUANG, PHƯỜNG VĨNH PHÚC, TỈNH PHÚ THỌ, VIỆT NAM",2500517382,AMO VINA COMPANY LIMITED,CÔNG TY TNHH AMO VINA,2113844868,,0.0,USD,85176299,85,8517,90 4SANDAN 5-GIL JIKSAN-EUP SEOBUK-GU CHEONAN-SI CHUNGCHEONGNAM-DO KOREA KR,"KOREA, REPUBLIC OF",AMOSENSE CO LIMITED,FOB,KC,"AM16010529#&AMP;EQUIPMENT, REMOTE CONTROL USED TO CONTROL THE OPENING AND CLOSING AUTOMATIC CAR (FREE GC: 0.32$/PCE), NEW 100%#&AMP;VN","AM16010529#&THIẾT BỊ ĐIỀU KHIỂN TỪ XA, DÙNG ĐỂ ĐIỀU KHIỂN ĐÓNG MỞ TỰ ĐỘNG XE ÔTÔ (PHÍ GC: 0.32$/PCE), MỚI 100%#&VN",992,860e3507-4fa8-4e82-811b-a9505cd56ca9,6882.3968,6882.3968,SEA,SEA,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,6.9379,6.9379,OTHER,,
MA,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307634150740,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,MOROCCO,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L320NZSAMWD#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L320NZSAMWD#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,150,7ab195ad-d4b2-405f-9c3e-6beefdbb999f,17332.5,17332.5,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,115.55,115.55,OTHER,Samsung SM-L320NZSAMWD,Samsung
MA,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307634150740,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,MOROCCO,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L320NDAAMWD#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L320NDAAMWD#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,200,d15cda6f-f692-4df4-9d1c-b06e96993ee7,23110.0,23110.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,115.55,115.55,OTHER,Samsung SM-L320NDAAMWD,Samsung
CA,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632937530,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) CA,CANADA,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73157#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A C9300-24P-A0HJ,100~240V/715W;STT 8,197/GPXNK-BCY#&AMP;VN","P73157#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24P/C9300-24P-A,C9300-24P-A0HJ,100~240V/715W;STT 8,197/GPXNK-BCY#&VN",1,ce85835d-dd58-41b4-bb2a-67ebd6a436a6,711.9494,711.9494,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,711.9494,711.9494,OTHER,Cisco C9300-24P-A,Cisco
KR,HQVINHPHUC,PHU-THO,2025-08-01T00:00:00Z,307631534620,25960.0,LOT CN13 KHAI QUANG INDUSTRIAL PARK KHAI QUANG WARD VINH YEN CITY VINH PHUC PROVINCE VIETNAM,"LÔ CN13, KCN KHAI QUANG, PHƯỜNG VĨNH PHÚC, TỈNH PHÚ THỌ, VIỆT NAM",2500517382,AMO VINA COMPANY LIMITED,CÔNG TY TNHH AMO VINA,2113844868,,0.0,USD,85176299,85,8517,90 4SANDAN 5-GIL JIKSAN-EUP SEOBUK-GU CHEONAN-SI CHUNGCHEONGNAM-DO KOREA KR,"KOREA, REPUBLIC OF",AMOSENSE CO LIMITED,FOB,KC,"AM16010608-C2#&AMP;EQUIPMENT, REMOTE CONTROL USED TO CONTROL THE OPENING AND CLOSING AUTOMATIC CAR (FREE GC: 0.32$/PCE), NEW 100%#&AMP;VN","AM16010608-C2#&THIẾT BỊ ĐIỀU KHIỂN TỪ XA, DÙNG ĐỂ ĐIỀU KHIỂN ĐÓNG MỞ TỰ ĐỘNG XE ÔTÔ (PHÍ GC: 0.32$/PCE), MỚI 100%#&VN",1544,f4ff9b45-254f-4fa0-bed5-549a4df7c52e,10712.1176,10712.1176,SEA,SEA,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,6.9379,6.9379,OTHER,,
HK,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307633867130,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) HK,HONG KONG,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P74430#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24S/C9300-24S-A C9300-24S-A0E3,100~240V/715W;STT 9,197/GPXNK-BCY#&AMP;VN","P74430#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-24S/C9300-24S-A,C9300-24S-A0E3,100~240V/715W;STT 9,197/GPXNK-BCY#&VN",2,17839aa3-3044-49b2-9b60-1972dc4ee8aa,1652.1656,1652.1656,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,826.0828,826.0828,OTHER,Cisco C9300-24S-A,Cisco
KR,HQVINHPHUC,PHU-THO,2025-08-01T00:00:00Z,307631534620,25960.0,LOT CN13 KHAI QUANG INDUSTRIAL PARK KHAI QUANG WARD VINH YEN CITY VINH PHUC PROVINCE VIETNAM,"LÔ CN13, KCN KHAI QUANG, PHƯỜNG VĨNH PHÚC, TỈNH PHÚ THỌ, VIỆT NAM",2500517382,AMO VINA COMPANY LIMITED,CÔNG TY TNHH AMO VINA,2113844868,,0.0,USD,85176299,85,8517,90 4SANDAN 5-GIL JIKSAN-EUP SEOBUK-GU CHEONAN-SI CHUNGCHEONGNAM-DO KOREA KR,"KOREA, REPUBLIC OF",AMOSENSE CO LIMITED,FOB,KC,"AM16010652#&AMP;EQUIPMENT, REMOTE CONTROL USED TO CONTROL THE OPENING AND CLOSING AUTOMATIC CAR (FREE GC: 0.32$/PCE), NEW 100%#&AMP;VN","AM16010652#&THIẾT BỊ ĐIỀU KHIỂN TỪ XA, DÙNG ĐỂ ĐIỀU KHIỂN ĐÓNG MỞ TỰ ĐỘNG XE ÔTÔ (PHÍ GC: 0.32$/PCE), MỚI 100%#&VN",36,4a6f23a2-4373-4f12-b884-27935d57e1c7,249.7644,249.7644,SEA,SEA,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,6.9379,6.9379,OTHER,,
HK,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631377340,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) HK,HONG KONG,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P45119#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-24T-4G-A C9200L-24T-4G-A015,100~240V/125W;STT 202,158/GPXNK-BCY#&AMP;VN","P45119#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200L-24T-4G-A,C9200L-24T-4G-A015,100~240V/125W;STT 202,158/GPXNK-BCY#&VN",125,2034be89-85a7-44de-b74b-5e3256a36a32,30047.07625,30047.07625,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,240.37661,240.37661,OTHER,Cisco C9200L-24T-4G-A,Cisco
HK,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631377340,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) HK,HONG KONG,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P68802#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24T-E C9200-24T-E0BV,100~240V/125W;STT 220,158/GPXNK-BCY#&AMP;VN","P68802#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-24T-E,C9200-24T-E0BV,100~240V/125W;STT 220,158/GPXNK-BCY#&VN",6,6e76d243-c24c-4fb7-9e0f-6c0af3f0fdc5,1731.73452,1731.73452,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,288.62242,288.62242,OTHER,Cisco C9200-24T-E,Cisco
CA,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632937530,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) CA,CANADA,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73745#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-E C9300-48U-E0A7,115~240V/1100W;STT 20,197/GPXNK-BCY#&AMP;VN","P73745#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-E,C9300-48U-E0A7,115~240V/1100W;STT 20,197/GPXNK-BCY#&VN",4,951c3806-0837-4b12-b9ee-c30b04d2d1ab,2889.3936,2889.3936,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,722.3484,722.3484,OTHER,Cisco C9300-48U-E,Cisco
CA,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632937530,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) CA,CANADA,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73943#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A C9300-48T-A0M5,100~240V/350W;STT 19,197/GPXNK-BCY#&AMP;VN","P73943#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0M5,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",2,9fe88e73-b994-4c2c-94b4-0d361c072f8a,1529.1542,1529.1542,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,764.5771,764.5771,OTHER,Cisco C9300-48T-A,Cisco
CA,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632937530,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) CA,CANADA,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P72810#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A C9300-48T-A0LB,100~240V/350W;STT 19,197/GPXNK-BCY#&AMP;VN","P72810#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48T/C9300-48T-A,C9300-48T-A0LB,100~240V/350W;STT 19,197/GPXNK-BCY#&VN",2,badcce18-dd3b-4dad-8a32-c8507a68a21a,1656.038,1656.038,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,828.019,828.019,OTHER,Cisco C9300-48T-A,Cisco
HK,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307631377340,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) HK,HONG KONG,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P74637#&AMP;SWITCHES(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-48T-A C9200-48T-A046,100~240V/125W;STT 214,158/GPXNK-BCY#&AMP;VN","P74637#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST C9000 SWITCHING PLATFORM)C9200-48T-A,C9200-48T-A046,100~240V/125W;STT 214,158/GPXNK-BCY#&VN",2,7e3b29be-f3c1-487b-b814-bda6cca83d20,590.14182,590.14182,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,295.07091,295.07091,OTHER,Cisco C9200-48T-A,Cisco
KR,HQVINHPHUC,PHU-THO,2025-08-01T00:00:00Z,307631534620,25960.0,LOT CN13 KHAI QUANG INDUSTRIAL PARK KHAI QUANG WARD VINH YEN CITY VINH PHUC PROVINCE VIETNAM,"LÔ CN13, KCN KHAI QUANG, PHƯỜNG VĨNH PHÚC, TỈNH PHÚ THỌ, VIỆT NAM",2500517382,AMO VINA COMPANY LIMITED,CÔNG TY TNHH AMO VINA,2113844868,,0.0,USD,85176299,85,8517,90 4SANDAN 5-GIL JIKSAN-EUP SEOBUK-GU CHEONAN-SI CHUNGCHEONGNAM-DO KOREA KR,"KOREA, REPUBLIC OF",AMOSENSE CO LIMITED,FOB,KC,"AM16010604-C2#&AMP;EQUIPMENT, REMOTE CONTROL USED TO CONTROL THE OPENING AND CLOSING AUTOMATIC CAR (FREE GC: 0.32$/PCE), NEW 100%#&AMP;VN","AM16010604-C2#&THIẾT BỊ ĐIỀU KHIỂN TỪ XA, DÙNG ĐỂ ĐIỀU KHIỂN ĐÓNG MỞ TỰ ĐỘNG XE ÔTÔ (PHÍ GC: 0.32$/PCE), MỚI 100%#&VN",4048,b5f1fdb3-bd08-4b81-8ae6-350ab2e8853e,28084.6192,28084.6192,SEA,SEA,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,6.9379,6.9379,OTHER,,
MA,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307634150740,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,MOROCCO,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L330NDAAMWD#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L330NDAAMWD#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,200,62c09c98-1f40-42b1-97b7-f4add5052e32,23450.0,23450.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,117.25,117.25,OTHER,Samsung SM-L330NDAAMWD,Samsung
MA,HQYENPHONG,BAC NINH,2025-08-01T00:00:00Z,307634150740,25960.0,YEN PHONG I INDUSTRIAL PARK YEN TRUNG COMMUNE YEN PHONG DISTRICT BAC NINH PROVINCE VIETNAM,"KHU CÔNG NGHIỆP YÊN PHONG I, XÃ YÊN TRUNG, TỈNH BẮC NINH",2300325764,SAMSUNG ELECTRONICS VIETNAM COMPANY LIMITED,CÔNG TY TNHH SAMSUNG ELECTRONICS VIỆT NAM,2413696049,,0.0,USD,85176259,85,8517,129 SAMSUNG-RO YEONGTONG-GU SUWON 16677 GYEONGGI-DO SOUTH KOREA KR,MOROCCO,SAMSUNG ELECTRONICS CO LIMITED,CIP,KC,SM-L500NZKAMWD#&AMP;EQUIPMENT BRACELET SMART SAMSUNG#&AMP;VN,SM-L500NZKAMWD#&THIẾT BỊ ĐEO TAY THÔNG MINH SAMSUNG#&VN,400,b623bf78-bc4b-4e1a-922c-15126078bee3,61944.0,61944.0,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,154.86,154.86,OTHER,Samsung SM-L500NZKAMWD,Samsung
CA,HQBACGIANG,BAC NINH,2025-08-01T00:00:00Z,307632937530,25960.0,LOT M1 AND LOT F QUANG CHAU INDUSTRIAL PARK VAN TRUNG COMMUNE VIET YEN DISTRICT BAC GIANG PROVINCE VIETNAM,"LÔ M1, LÔ F VÀ LÔ T1, KHU CÔNG NGHIỆP QUANG CHÂU, PHƯỜNG NẾNH, TỈNH BẮC NINH, VIỆT NAM",2400879766,FUYU PRECISION COMPONENT COMPANY LIMITED,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC FUYU,2223856888,,0.0,USD,85176299,85,8517,54 GENTING LANE #03-05 RUBY LAND COMPLEX SINGAPORE(349562) CA,CANADA,CLOUD NETWORK TECHNOLOGY SINGAPORE PRIVATE LIMITED,FCA,KC,"P73948#&AMP;SWITCHES(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-E C9300-48U-E0A9,115~240V/1100W;STT 20,197/GPXNK-BCY#&AMP;VN","P73948#&THIẾT BỊ CHUYỂN MẠCH,(CISCO CATALYST 9000 SWITCHING PLATFORM)C9300-48U/C9300-48U-E,C9300-48U-E0A9,115~240V/1100W;STT 20,197/GPXNK-BCY#&VN",16,a026fedd-7682-408a-8452-eaf170564406,14011.9856,14011.9856,AIR,AIR,ORDINARY EXPORT (PROCESSING ENTERPRISES),PCE,875.7491,875.7491,OTHER,Cisco C9300-48U-E,Cisco
