product_desc,product_category
"FIXED FREQUENCY RF SIGNAL GENERATOR AND TRANSMITTER, MODEL CLP-SG24, FREQUENCY 2.49GHZ, DOES NOT CONTAIN MMDS, USED TO TEST THE SHIELDING ABILITY OF ISOLATION BOXES, 100% NEW PRODUCT#&CN",RF SIGNAL GENERATOR AND TRANSMITTER
"FIXED FREQUENCY RF SIGNAL GENERATOR AND TRANSMITTER, MODEL CLP-SG58, FREQUENCY 5.945GHZ, DOES NOT CONTAIN MMDS, USED TO TEST THE WAVE-BLOCKING ABILITY OF ISOLATION BOXES, 100% NEW PRODUCT#&CN",RF SIGNAL GENERATOR AND TRANSMITTER
"FJC25111UKF#&CISCO CATALYST 9300 SWITCH, MADE OF GALVANIZED STEEL AND ALUMINUM ALLOY(CHASSIS), FR4 PCB, 1100W AC, 36X 100 MBPS,1G, 2.5G + 12X MULTIGIGABIT, SWITCHING FOR NETWORKING. (USED)#&US",SWITCH
"FJC2518129L#&CISCO CATALYST 9300 SWITCH, MADE OF GALVANIZED STEEL AND ALUMINUM ALLOY(CHASSIS), FR4 PCB, 1100W AC, 36X 100 MBPS,1G, 2.5G + 12X MULTIGIGABIT, SWITCHING FOR NETWORKING. (USED)#&US",SWITCH
"FL SWITCH SFNB 5TX NETWORK SPLITTER, VOLTAGE 12-48VDC (NO CIVIL PASSWORD), PHOENIX CONTACT BRAND, 100% NEW #&KR",NETWORK SPLITTER
"FL SWITCH SFNB 8TX-2891002 CONVERTER, INCLUDING 8 RJ45 PORTS, 9-32VDC VOLTAGE, 4.4W CAPACITY, ALUMINUM AND STAINLESS STEEL SHELL, PHOENIX BRAND, 100% NEW#&CN",CONVERTER
"FMM MODULE MODEL: JSM-FMM-101C; MAKER: NOTIFIER, TRANSMITS STATUS SIGNALS OF FIRE FIGHTING EQUIPMENT, NON-ADDRESS FIRE ALARM TO CENTRAL CABINET, 100% NEW #&VN",FMM MODULE
"FOC2517L2DP#&CISCO CATALYST 9300 SWITCH, MADE OF GALVANIZED STEEL AND ALUMINUM ALLOY(CHASSIS), FR4 PCB, 1100W AC, 36X 100 MBPS,1G, 2.5G + 12X MULTIGIGABIT, SWITCHING FOR NETWORKING. (USED)#&CN",SWITCH
"FORTIGATE 101F FIREWALL DEVICE, MODEL FG-101F, 100-240V, 2-1.2A, 50-60HZ, YEAR OF MANUFACTURE 2025, MADE IN TAIWAN, FORTINET BRAND, 100% NEW #&TW",FIREWALL DEVICE
"FORTIGATE 601F FIREWALL DEVICE, MODEL FG-601F, 100-240V, 6A MAX, 50-60HZ, YEAR OF MANUFACTURE 2024, MADE IN TAIWAN, FORTINET BRAND, 100% NEW, #&TW",FIREWALL DEVICE
"FORTIGATE FIREWALL DEVICE, MODEL: FORTIGATE 70F, NETWORK PROTECTION (SETUP/MANAGEMENT OF INTERNAL NETWORK ACCESS RIGHTS, VOLTAGE: 240V), 100% NEW #&TW",FIREWALL DEVICE
"FORTIGATE FIREWALL FG-201F-BDL-950-12 18XGE RJ45(1 MGMTPORT,1 HAPORT,16 SWITCH PORTS),8GE SFPSLOTS,4X10GE SFP+SLOTS,NP6XLITE AND CP9 HARDWARE ACCELERATED,480GB ONBOARD SSDSTORAGE.NEW100%#&TW",FIREWALL DEVICE
"FORTIGATE-60F FIREWALL APPLIANCE 10 X GE RJ45 PORTS (INCLUDING 7 X INTERNAL PORTS, 2 X WAN PORTS, 1 X DMZ PORT) PLUS 1 YEAR 24X7 FORTICARE AND FORTIGUARD UNIFIED THREAT PROTECTION (UTP). NEW 100%#&TW",FIREWALL APPLIANCE
"FORTINET FORTIGATE 100F (FG-100F) FIREWALL DEVICE WITH UNIFIED PROTECTION SOFTWARE LICENSE, 100% NEW, ITEM 10 OF GP 160/GPXNK-BCY DATED FEBRUARY 28, 2025#&TW",FIREWALL DEVICE
"FORTINET FORTIGATE 100F (FG-100F) FIREWALL DEVICE, 100% NEW, ITEM 10 OF GP 160/GPXNK-BCY DATED FEBRUARY 28, 2025#&TW",FIREWALL DEVICE
"FORTINET FORTIGATE 100F BUNDLE FIREWALL DEVICE FG-100F-BDL-950-12, MODEL: FG-100F, VOLTAGE 100V-240V, YEAR OF MANUFACTURE 2025, 100% NEW#&TW",FIREWALL DEVICE
"FORTINET FORTIGATE 200F FIREWALL DEVICE (P/N: FG-200F-BDL-950-12), VOLTAGE 100-240V AC, 50-60HZ, SIZE (44*432*342)MM, IS A CIVILIAN CRYPTOGRAPHIC PRODUCT. FORTINET BRAND, 100% NEW#&CN",FIREWALL DEVICE
"FORTINET FORTIGATE 201F FIREWALL DEVICE, MODEL FG-201F, 100-240VAC, 2-1.2A, 50-60HZ, MANUFACTURED IN 2024, MADE IN TAIWAN, 100% NEW #&TW",FIREWALL DEVICE
"FORTINET FORTIGATE 400F BUNDLE FIREWALL DEVICE (PART # FG-400F-BDL-950-12), FORTINET BRAND, 70 GBPS CAPACITY, 16 GIGABIT ETHERNET PORTS, 8 SFP PORTS, SUPPORTS VPN, IPS, IDS, USED TO PROTECT ENTERPRISE NETWORKS. 100% NEW #&TW",FIREWALL DEVICE
"FORTINET FORTIGATE 401F FIREWALL DEVICE, MODEL FG-401F, 100-240VAC, 6A MAX, 50- 60HZ, MANUFACTURED IN 2024, ORIGIN: TAIWAN, 100% NEW PRODUCT #&TW",FIREWALL DEVICE
FORTINET FORTIGATE 601F FIREWALL DEVICE FG-601F (P/N: FG-601F-BDL-950-12). 100% NEW PRODUCT#&TW,FIREWALL DEVICE
"FORTINET FORTIGATE FG-40F FIREWALL DEVICE (5 X GE RJ45 PORTS (INCLUDING 1WAN PORT, 4 INTERNAL PORTS), 100-240VAC POWER SUPPLY, 50-60HZ, 12.4-15.4W, PROTECTS NETWORK AND COMPUTER SYSTEMS, FORTINET BRAND, HAS MMDS, 100% NEW #&US",FIREWALL DEVICE
"FORTINET FORTIGATE FG-90G-BDL-950-12 BUNDLE FIREWALL DEVICE, NETWORK PROTECTION DEVICE, NO BROADCAST FUNCTION, IP STREAM AND CHANNEL SECURITY, USED IN THE FACTORY, 100% NEW #&TW",FIREWALL DEVICE
"FORTINET FORTIGATE FIREWALL DEVICE, MODEL FG-80F, FORTINET BRAND, 12V VOLTAGE, MANUFACTURED IN 2024, 100% NEW#&TW",FIREWALL DEVICE
"FORTINET FORTIGATE FIREWALL FG-60F-BDL-950-36 BUNDLE (INCLUDING 7 X INTERNAL PORTS, 2 X WAN PORTS, 1 X DMZ PORT),(GP:179/GPXNK-BCY,LINE 44)#&TW",FIREWALL
"FORTINET FORTIGATE FIREWALL FG-91G-BDL-950-12 BUNDLE (PART # FG-91G-BDL-950-12)(GP NO.: 179/GPXNK-BCY ITEM 52), 100% NEW#&TW",FIREWALL
"FS02509-132-LCU-1.5M#&OPTICAL SPLITTER 1X32 LCU/LCU; LENGTH 1.5M; CENTER G657A1; SPLITTER BAR 80X20X6MM; TUBE TYPE 0.9MM, 100% NEW#&VN",OPTICAL SPLITTER
"FT232 USB TO RS485 CONVERTER, 5A VOLTAGE (SET=PIECE), COMMITTED TO NOT CONTAINING CIVIL CODES ACCORDING TO DECREE 58/2016/NDCP, 100% NEW PRODUCT #&CN",CONVERTER
FT232RL 5V 3.3V 1.8V CONVERTER. 100% NEW.#&CN,CONVERTER
"FT232RL USB TO SERIAL PORT UART CONVERTER MODULE, FOR LONG DISTANCE SIGNAL CONVERSION. 100% NEW#&CN",CONVERTER MODULE
"FUY103#&NETWORK CARD, WIRED, 12V, 65W, 16.25*11.11*1.778CM, 8207808, RE-EXPORTED UNDER TK 106864925160/E11 ON 07/01/2025, ITEM 1#&MY",NETWORK CARD
"FUY103#&NETWORK CARD, WIRED, VOLTAGE 12V, CAPACITY: 16.7W, SIZE: 16.7*6.9CM, MODEL: CX713106A,8213840, RE-EXPORTED ACCORDING TO TK 106780606660/E11 ON DECEMBER 5, 2024, ITEM 1#&VN",NETWORK CARD
"FX2N-232IF COMMUNICATION MODULE, PLASTIC MATERIAL, SIZE 65*185*130MM, USED TO EXPAND THE CPU'S COMMUNICATION CAPABILITIES WITH THE AUTOMATION SYSTEM, 100% NEW#&CN",COMMUNICATION MODULE
"FX3U-ENET-ADP ETHERNET NETWORK MODULE, PART OF PROGRAMMABLE LOGIC CONTROLLER, BRAND: MITSUBISHI. 100% NEW#&JP",ETHERNET NETWORK MODULE
"FX5-ENET ETHERNET UNIT, PROGRAMMABLE LOGIC CONTROLLER PART, BRAND: MITSUBISHI. 100% NEW#&JP",ETHERNET UNIT
"FY411#&SWITCHING DEVICE, VOLTAGE 100-240V, CAPACITY 287W, MODEL:N9K-C9348GC-FXP,8215697, RE-EXPORTED ACCORDING TO TK 106818695430/E11 ON 12/19/2024, ITEM 01#&MX",SWITCHING DEVICE
"FY411#&SWITCHING DEVICE, VOLTAGE 100-240V, CAPACITY 287W, MODEL:N9K-C9348GC-FXP,8215697, RE-EXPORTED ACCORDING TO TK 106818695430/E11 ON 19/12/2024, ITEM 01#&MX",SWITCHING DEVICE
"FY411#&SWITCHING DEVICE, VOLTAGE 100-240V, CAPACITY 719W, MODEL:N9K-C9336C-FX2,8215694, RE-EXPORTED ACCORDING TO TK 106996585360/E11 ON 07/03/2025, ITEM 11#&MX",SWITCHING DEVICE
"FY414#&NETWORK CARD, WIRED, 12V VOLTAGE, MODEL: CX713106A,8210306, RE-EXPORTED ACCORDING TO TK 107127821950/E11 ON 04/24/2025, ITEM 30#&VN",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, 12V VOLTAGE, MODEL: CX713106A,8210306, RE-EXPORTED ACCORDING TO TK 107309131750/E11 ON 06/28/2025, ITEM 15#&VN",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, 12V VOLTAGE, MODEL: CX713106A,8210306, RE-EXPORTED UNDER TK 106871459000/E11 ON 09/01/2025, ITEM 23#&IL",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, 12V, 36W, 18.5*8CM,7335907, RE-EXPORTED UNDER ACCOUNT 106639776350/E11 ON 10/11/2024, ITEM 39#&MY",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, 12V,60W,16*8CM,8206762, RE-EXPORTED UNDER TK 106777538710/E11 ON 04/12/2024, ITEM 03#&TW",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, 12V,65W,16.25*11.11*1.778CM,8207808, RE-EXPORTED UNDER TK 106987246330/E11 ON 04/03/2025,ITEM 1#&MY",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, VOLTAGE 12V, CAPACITY 22W, SIZE: 18.5*8.5CM, MODEL: H64848,8209488, RE-EXPORTED ACCORDING TO TK 107077256530/E11 ON 04/04/2025, ITEM 47#&MY",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, VOLTAGE 12V, CAPACITY: 14.2W, SIZE: 167*69MM, 8221438, RE-EXPORTED ACCORDING TO TK 107346188610/E11 ON 11/07/2025, ITEM 01#&MY",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, VOLTAGE 12V, CAPACITY: 25.9W, SIZE: 16.7*6.9CM, MODEL: CX755106A,8219495, RE-EXPORTED ACCORDING TO TK 106856604150/E11 ON JANUARY 3, 2025, ITEM 08#&VN",NETWORK CARD
"FY414#&NETWORK CARD, WIRED, VOLTAGE 12V, POWER 22W, SIZE: 18.5*8.5CM, MODEL: H64848,8209488, RE-EXPORTED ACCORDING TO TK 106978309540/E11 ON FEBRUARY 28, 2025, ITEM 20#&MY",NETWORK CARD
G1282 SWITCH VIGORSWITCH BRAND. 100% NEW#&CN,SWITCH
"GA10081-69-00P#&SMART CONNECTION DEVICE WITH WIFI/LAN TRANSCEIVER FUNCTION FOR SOLAR INVERTER, FREQUENCY: 2412-2472 MHZ. 100% NEW#&VN",SMART CONNECTION DEVICE
"GC11.34#&WIRELESS NETWORK ROUTER, MODEL: ECW215, GC UNIT PRICE: 4.4025USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11.4#&WIRELESS NETWORK ROUTER, MODEL: ECW220, GC UNIT PRICE: 5.5934 USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION. 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11.4#&WIRELESS NETWORK ROUTER, MODEL: ECW220, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, GC UNIT PRICE: 5.5934 USD/UNIT, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11.46#&SWITCH, MODEL:MS308, GC UNIT PRICE:3.8395USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION. 100% NEW#&VN",SWITCH
"GC11.5#&SWITCH, MODEL: EWS7928FP-FIT, 24 PORTS, NO IP STREAM SECURITY, CHANNEL SECURITY, GC UNIT PRICE: 13,228USD/UNIT, 100% NEW#&VN",SWITCH
"GC11.50#&SWITCH, NO IP STREAM SECURITY, CHANNEL SECURITY, MODEL:MS308E, GC UNIT PRICE:4.3029 USD/PIECE, 100% NEW#&VN",SWITCH
"GC11.55#&WIRELESS NETWORK ROUTER, MODEL:WAX210, GC UNIT PRICE:3.4759 USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11.55#&WIRELESS NETWORK ROUTER, MODEL:WAX210, GC UNIT PRICE:3.4759USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11.55#&WIRELESS NETWORK ROUTER, MODEL:WAX210, GC UNIT PRICE:3.4759USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN #&VN",WIRELESS NETWORK ROUTER
"GC11-26#&WIRELESS NETWORK ROUTER, MODEL:WAX610-100JPS, GC UNIT PRICE:5.4119 USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11-26#&WIRELESS NETWORK ROUTER, MODEL:WAX610-100JPS, GC UNIT PRICE:5.4119 USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN #&VN",WIRELESS NETWORK ROUTER
"GC11-28#&WIRELESS NETWORK ROUTER, MODEL:WAX610-100NAS, NO IP STREAM SECURITY, CHANNEL SECURITY, GC UNIT PRICE:5.4119 USD/UNIT, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11-60#&SWITCH, MODEL: GS728TXV3, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, GC UNIT PRICE: 11.2667USD/PIECE, 100% NEW #&VN",SWITCH
"GC11-60#&SWITCH, MODEL: GS728TXV3, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, GC UNIT PRICE: 11.2667USD/PIECE, 100% NEW PRODUCT#&VN #&VN",SWITCH
"GC11-60#&SWITCH, MODEL: GS728TXV3, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, GC UNIT PRICE: 11.2667USD/PIECE, 100% NEW#&VN",SWITCH
"GC11-60#&WIRELESS NETWORK ROUTER, MODEL: ECW220, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, GC UNIT PRICE: 5.5934 USD/UNIT, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC11-61#&SWITCH, MODEL: GS728TXUPV3, GC UNIT PRICE: 18.2945USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW #&VN",SWITCH
"GC11-61#&SWITCH, MODEL: GS728TXUPV3, GC UNIT PRICE: 18.2945USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",SWITCH
"GC11-61#&SWITCH, MODEL:GS728TXUPV3,,NO IP STREAM SECURITY, CHANNEL SECURITY, 100% NEW#&VN",SWITCH
"GC11-62#&SWITCH, MODEL:GS752TXV3, GC UNIT PRICE:14.7552USD/UNIT, NO IP STREAM SECURITY FUNCTION, CHANNEL SECURITY, 100% NEW#&VN",SWITCH
"GC11-63#&SWITCH, MODEL:GS752TXUPV3, GC UNIT PRICE:24.3997USD/UNIT, NO IP STREAM SECURITY FUNCTION, CHANNEL SECURITY, 100% NEW#&VN",SWITCH
"GC12.10#&WIRELESS NETWORK ROUTER, MODEL: ECW201L-AC, GC UNIT PRICE: 4.1651 USD/UNIT, NO IP STREAM SECURITY, CHANNEL SECURITY FUNCTION, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC12.11#&WIRELESS NETWORK ROUTER, MODEL: WAP588M-POE, GC UNIT PRICE: 4.0340 USD/UNIT, NO IP STREAM SECURITY FUNCTION, CHANNEL SECURITY, 100% NEW#&VN",WIRELESS NETWORK ROUTER
"GC-A007-1H-RMA-ISP#&EERO WIRELESS WIFI ROUTER, MODEL R010001, A007-1H-RMA-ISP (R012011-CR) (PRODUCT PROCESSING UNIT PRICE: 0.0955 USD)#&KX��",EERO WIRELESS WIFI ROUTER
"GC-A007-1H-RMA-ISP#&EERO WIRELESS WIFI ROUTER, MODEL R010001, A007-1H-RMA-ISP (R012011-CR) (PRODUCT PROCESSING UNIT PRICE: 5.75865 USD)#&KX��",EERO WIRELESS WIFI ROUTER
"GC-A007-RMA-CI-A#&WIRELESS WIFI TRANSMITTER SET (INCLUDING 1 WIFI TRANSMITTER, 1 CHARGER, 1 NETWORK CABLE) EERO, MODEL: R010001, A007-RMA-CI-A (R010111-CR) (PRODUCT PROCESSING UNIT PRICE: 10.8679 USD)#&KX��",WIRELESS WIFI TRANSMITTER SET
"GC-A007-RMA-CI-UK#&WIRELESS WIFI TRANSMITTER SET (INCLUDING 1 WIFI TRANSMITTER, 1 CHARGER, 1 NETWORK CABLE) EERO, MODEL: R010001, A007-RMA-CI-UK (R010114-CR) (PRODUCT PROCESSING UNIT PRICE: 12.3195 USD)#&KX��",WIRELESS WIFI TRANSMITTER SET
"GC-A102-CS-R02-EN#&WIRELESS WIFI TRANSMITTER, EERO, A102-CS-R02-EN-RMA (J010011), MODEL: J010001 (PRODUCT PROCESSING UNIT PRICE: 0.0955 USD)#&VN",WIRELESS WIFI TRANSMITTER
"GC-A102-RMA-CI-US#&WIRELESS WIFI TRANSMITTER SET (INCLUDING 1 WIFI TRANSMITTER, 1 CHARGER, 1 NETWORK CABLE) EERO, MODEL: J010001, A102-RMA-CI-US (J010111-CR) (PRODUCT PROCESSING UNIT PRICE: 6,19795 USD)#&VN",WIRELESS WIFI TRANSMITTER SET
"GC-A118-CS-US-EN-RMA#&WIRELESS WIFI TRANSMITTER SET (INCLUDING 1 WIFI TRANSMITTER, 1 CHARGER, 1 NETWORK CABLE) EERO, MODEL: N010001, A118-CS-US-EN-RMA (N011113-CR) (PRODUCT PROCESSING UNIT PRICE: 0.0955 USD)#&KX��",WIRELESS WIFI TRANSMITTER SET
"GC-A118-Q-RMA-ISP-US#&WIRELESS WIFI TRANSMITTER, EERO, A118-Q-RMA-ISP-US (Q010011-CR), MODEL: Q010001 (PRODUCT PROCESSING UNIT PRICE: 0.0955 USD)#&KX��",WIRELESS WIFI TRANSMITTER
"GCK050166F#&PURPOSE DEVICE MODEL# SAM-NEMO, INTERCEL BRAND, 100% NEW#&VN",PURPOSE DEVICE MODEL
"GCK050166G#&PURPOSE DEVICE MODEL# SAM-NEMO, INTERCEL BRAND, 100% NEW#&VN",PURPOSE DEVICE MODEL
"GCK050190C#&BLUETOOTH MODULE P/N# E04-002A, ECOLAB BRAND, 100% NEW#&VN",BLUETOOTH MODULE
GENUINE DVI 24+1 TO HDMI CONVERTER UGREEN 20124 - UGREEN - CHINA. 100% NEW PRODUCT#&CN,DVI 24+1 TO HDMI CONVERTER
GENUINE TYPE-C TO USB 3.0 ADAPTER - UGREEN 30155. 100% NEW #&CN,TYPE-C TO USB 3.0 ADAPTER
"GENUINE UGREEN UG-20291 4-PORT USB 3.0 SPLITTER FOR COMPUTERS, DOES NOT CONTAIN CIVIL CODES. 100% NEW #&CN",USB 3.0 SPLITTER
GH92-23495A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23665A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23665A#&SAMSUNG SMART WEARABLE#&VN,SMART WEARABLE
GH92-23665B#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23668A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23669A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23674A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23674B#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
GH92-23690A#&SAMSUNG SMART WATCH (STRAP NOT INCLUDED)#&VN,SMART WATCH
"GLC-LH-SMD= MODULE (FOR CONNECTING NETWORK DEVICES TO FIBER OPTIC CABLES), 100% NEW#&MY",MODULE
"GLC-TE= MODULE (FOR CONNECTING NETWORK DEVICES TO FIBER OPTIC CABLES), 100% NEW#&CN",MODULE
GM200#&ROUTER.MODEL: X700.USED TO SHARE THE INTERNET TO MANY OTHER DEVICES IN THE SAME NETWORK LAYER. 100% NEW#&VN,ROUTER
GNETCOM G-IESR05FP 4-PORT POE SWITCH. 100% NEW#&CN,SWITCH
"GPS SIGNAL SPLITTER (NO MMDS), MODEL:GRL100, BRAND:ALIFECOM, VOLTAGE DC 5V, FREQUENCY: 1565MHZ ~ 1586MHZ, 100% NEW#&TW",GPS SIGNAL SPLITTER
"GRANDSTREAM WIFI IP PHONE, PUSH-BUTTON KEYBOARD TYPE, DESKTOP, WITH CHARGING STAND, MODEL: WP820 (SET=PCE), [KR2506-013]/A0209#&CN",IP PHONE
"GSM TERMINAL, 2.4 GHZ/5GHZ, TP-LINK, M7350, 100% NEW#&CN",GSM TERMINAL
"GVUSB3HDS/E HDMI TO USB CONVERTER, FACTORY USE. 100% NEW#&JP",HDMI TO USB CONVERTER
"GWN7803 SWITCH, NO TRANSCEIVER FUNCTION, NO CIVIL CODE. MANUFACTURER: GRANDSTREAM. 100% NEW PRODUCT#&CN",SWITCH
"GZ000Z1702Z00ZZ003-3#&UNINTERRUPTIBLE POWER SUPPLY IN TRANSMISSION EQUIPMENT (WITHOUT BATTERY), TO MAINTAIN CONTINUOUS OPERATION OF MOBILE BASE STATION#&VN",UNINTERRUPTIBLE POWER SUPPLY
"GZ000Z1703Z00ZZ003-3#&UNINTERRUPTIBLE POWER SUPPLY IN TRANSMISSION EQUIPMENT (WITHOUT BATTERY), TO MAINTAIN CONTINUOUS OPERATION OF MOBILE BASE STATION#&VN",UNINTERRUPTIBLE POWER SUPPLY
"H04824BA00-00004#&AMP;BRIDGE WIRELESS DEVICES USING WAVE, ZIGBEE, BRAND VIVINT, MODEL: VIVINT ZIGBEE BRIDGE 2023 UVN, NEW GOODS 100%#&AMP;VN",ZIGBEE BRIDGE
"H04824BA00-00004#&WIRELESS DEVICE BRIDGE USING ZIGBEE WAVES, VIVINT BRAND, MODEL: VIVINT ZIGBEE BRIDGE 2023 UVN, 100% NEW#&VN",WIRELESS DEVICE BRIDGE
"H26121165000004#&APD114 SIGNAL CONVERTER 18AWG, OD: 3.5 PVC, L= 0.05M, P/N: APD114USX-90#&VN",SIGNAL CONVERTER
"H35151012000122#&HDMI V2.0 SIGNAL CONVERTER ADAPTER A FEMALE TO A FEMALE, P/N: AD-HDMI-FF#&VN",HDMI SIGNAL CONVERTER ADAPTER
"H35151012000249#&HDMI A FEMALE TO DVI(24+1) MALE ADAPTER, P/N: AD-HDMI-DVI-1#&VN",HDMI TO DVI ADAPTER
"H35151053000069#&HDMI TO HDMI ADAPTER A MALE TO A FEMALE 90, P/N: CG40999#&VN",HDMI TO HDMI ADAPTER
"H35151053000429#&HDMI CABLE FEMALE TO DVI(18+1) MALE SIGNAL CONVERTER, P/N: CG80347#&VN",HDMI CABLE
"H35181022000522#&AMP;FIRST SIGNAL CONVERTER USB TYPE-C ADAPTER MALE TO USB A FEMALE GEN1 3A, SET/3PCE, P/N: 492041#&AMP;VN",USB TYPE-C ADAPTER
"H35201022000213#&USB3.2 TYPE-C SIGNAL CONVERTER ADAPTER MALE TO FEMALE 90, SET/2PCE, P/N: 725432#&VN",USB TYPE-C SIGNAL CONVERTER ADAPTER
"H35206132000202#&USB3.2 TYPE-C MALE TO USB3.0 A FEMALE SIGNAL CONVERTER, P/N: CAA-1521#&VN",SIGNAL CONVERTER
"H35206274000234#&AMP;FIRST SIGNAL CONVERTER USB TYPE-C ADAPTER MALE TO USB A FEMALE USB A MALE TO C FEMALE, SET/4PCE, P/N: 24636898(MODEL: ST63351)#&AMP;VN",USB TYPE-C ADAPTER
"H35211012000120#&HDMI V2.0 A MALE TO A FEMALE SIGNAL CONVERTER, P/N: AD-HDMI-05#&VN",HDMI SIGNAL CONVERTER
"H3C BRAND SWITCH MODEL S5130S-28PPWR-EI-H1, 100% NEW#&CN",SWITCH
"H3C LS-5120V3-28P- LI-GL LAYER 2 ETHERNET 24GE 4SFP PORTS SWITCH (THE PRODUCT DOES NOT HAVE IP STREAM SECURITY, CHANNEL SECURITY, 100% NEW #&CN",SWITCH
"H3C MAGIC BS216-EU SWITCH, 16 PORTS 10/100/1000 BASE-T. VOLTAGE 100-240VAC, USED TO CONNECT, SHARE INTERNAL NETWORK DATA, USED FOR WIRED SYSTEMS. 100% NEW#&CN",SWITCH
"H3C S10506X-G SWITCH, MODULAR, 6 SLOTS, SUPPORTS 10G/40G/100G PORTS FOR DATA CENTERS, SIZE (400*650*220)MM, VOLTAGE 100-240VAC~50/60HZ, DOES NOT CONTAIN MMDS, BRAND: H3C, MANUFACTURER: 2025, 100% NEW #&CN",SWITCH
"H3C S5024PV5-EIHPWR 24-PORT POE SWITCH. H3C BRAND, USED TO CONNECT DEVICES IN THE NETWORK, HAS 24 PORTS, INPUT POWER 100-240V, 100% NEW, GENUINE#&CN",POE SWITCH
"H3C S5048PV5-EI L2 SWITCH, SIZE (43.6*230*360)MM, STAINLESS STEEL HOUSING WITH ELECTROSTATIC PAINT, MANUFACTURER H3C, VOLTAGE 100-240VAC~50/60HZ, USED TO CONNECT NETWORK SEGMENTS, DOES NOT CONTAIN MMDS, 100% NEW#&CN",SWITCH
"H3C S5048PV5-EIPWR 48-PORT POE SWITCH. H3C BRAND, USED TO CONNECT DEVICES IN THE NETWORK, HAS 24 PORTS, INPUT POWER 100-240V, 100% NEW, GENUINE#&CN",POE SWITCH
"H3C S5120V3-28P-LI L2 24-PORT SWITCH 24*10/100/1000BASE-T, 4 1000BASE-X SFP PORTS, 100-240V, 50/60HZ, FOR TRANSMITTING IMAGES, AUDIO, DOES NOT CONTAIN MMDS. H3C BRAND, 100% NEW #&CN",SWITCH
"H3C S5130S-2 1 8P-PWR-EI WIRED SWITCH, VOLTAGE: AC 100240V, 50/60HZ, CAPACITY: 451W, MANUFACTURER: H3C TECHNOLOGIES CO., LTD., MANUFACTURER: 2023, NO CIVIL CODE, 100% NEW#&CN",SWITCH
"H3C S7503X-G SWITCH, MODULAR, 5 SLOTS, SUPPORTS 10G/40G/100G PORTS FOR DATA CENTERS, SIZE (216*436*420)MM, VOLTAGE 100-240VAC~50/60HZ, NO MMDS, BRAND: H3C, MANUFACTURER: 2025, 100% NEW #&CN",SWITCH
